Gene1  Gene2  oddsratio  pvalue     pearson    p_pval     HC
324    4089   29.9314286 0.99999990 NA         NA         NA       
324    54768  64.6813187 0.99999990 NA         NA         NA       
324    7428   47.6470588 0.99999990 NA         NA         NA       
324    79776  70.7142857 0.99999990 NA         NA         NA       
324    94025  39.3428571 0.99999990 NA         NA         NA       
324    5314   86.4000000 0.99999990 NA         NA         NA       
324    7157   2.62794350 0.99865850 NA         NA         NA       
324    113146 86.4000000 0.99999990 NA         NA         NA       
324    57194  86.4000000 0.99999990 NA         NA         NA       
324    259232 86.4000000 0.99999990 NA         NA         NA       
324    129446 86.4000000 0.99999990 NA         NA         NA       
324    56776  59.5102041 0.99999990 NA         NA         NA       
324    1767   64.6813187 0.99999990 NA         NA         NA       
324    3815   51.1071429 0.99999990 NA         NA         NA       
324    667    77.8441558 0.99999990 NA         NA         NA       
324    6708   77.8441558 0.99999990 NA         NA         NA       
324    57674  70.7142857 0.99999990 NA         NA         NA       
324    4763   44.5714286 0.99999990 NA         NA         NA       
324    64478  51.1071429 0.99999990 NA         NA         NA       
324    675    77.8441558 0.99999990 NA         NA         NA       
324    673    64.6813187 0.99999990 NA         NA         NA       
324    84033  59.5102041 0.99999990 NA         NA         NA       
324    7273   9.39740260 0.99999990 NA         NA         NA       
324    84451  86.4000000 0.99999990 NA         NA         NA       
324    285464 77.8441558 0.99999990 NA         NA         NA       
324    6934   70.7142857 0.99999990 NA         NA         NA       
324    999    70.7142857 0.99999990 NA         NA         NA       
120892 5290   0.20511580 8e-0600000 0.19288090 0.03329260 0.0769708
120892 6262   0.45535710 0.03899640 -0.0516025 0.57242980 0.0068096
120892 114788 0.40584420 0.01784790 0.09301060 0.30821690 0.0174802
120892 7399   0.68877550 0.25987910 0.17366950 0.05574050 0.0523194
120892 79633  0.74862640 0.33103910 NA         NA         NA       
120892 6261   0.81845240 0.41184650 NA         NA         NA       
120892 83872  1.00000000 0.59193900 NA         NA         NA       
120892 577    0.90097400 0.50000000 NA         NA         NA       
120892 10178  0.59151790 0.14976280 0.06094770 0.50484910 0.0075915
120892 341640 1.00000000 0.59193900 NA         NA         NA       
120892 4036   1.00000000 0.59193900 NA         NA         NA       
120892 472    0.36458330 0.00765140 0.22796810 0.01155620 0.0955082
120892 5925   0.68877550 0.25987910 -0.0138321 0.87980630 0.0004533
120892 2312   0.59151790 0.14976280 -0.0275716 0.76306350 0.0018525
120892 338    0.74862640 0.33103910 NA         NA         NA       
120892 8701   0.63690480 0.19943930 -0.0208839 0.81939720 0.0010498
120892 5727   0.68877550 0.25987910 -0.0138321 0.87980630 0.0004532
