Gene1  Gene2  oddsratio  pvalue     pearson    p_pval     HC
389763 91074  0.76464290 0.33706430 NA         NA         NA       
389763 4619   1.00000000 0.58896950 NA         NA         NA       
389763 23522  0.90728360 0.50000000 NA         NA         NA       
389763 8701   1.00000000 0.58896950 NA         NA         NA       
389763 4703   0.90728360 0.50000000 NA         NA         NA       
389763 58508  0.76464290 0.33706430 NA         NA         NA       
389763 55190  0.90728360 0.50000000 NA         NA         NA       
389763 7157   0.02124350 0.00000000 0.03289030 0.45727960 0.0048066
389763 6098   0.90728360 0.50000000 NA         NA         NA       
389763 146754 1.00000000 0.58896950 NA         NA         NA       
389763 2196   0.76464290 0.33706430 NA         NA         NA       
389763 1767   0.83001990 0.41499000 NA         NA         NA       
389763 8735   1.00000000 0.58896950 NA         NA         NA       
389763 6597   0.37238110 0.00498300 -0.0325790 0.46155160 0.0055781
389763 53353  0.83001990 0.41499000 NA         NA         NA       
389763 140453 0.35785290 0.00330160 -0.0332338 0.45259250 0.0058026
389763 4035   0.76464290 0.33706430 NA         NA         NA       
389763 57526  1.00000000 0.58896950 NA         NA         NA       
389763 54880  0.66003980 0.20928880 -0.0244707 0.58027660 0.0031587
389763 388697 1.00000000 0.58896950 NA         NA         NA       
389763 1788   1.00000000 0.58896950 NA         NA         NA       
2334   6262   0.40506960 0.01101250 0.10230070 0.02047700 0.033688
2334   114788 0.66003980 0.20928880 0.05921920 0.18050930 0.0119886
2334   83481  0.83001990 0.41499000 NA         NA         NA       
2334   176    1.00000000 0.58896950 NA         NA         NA       
2334   32     1.00000000 0.58896950 NA         NA         NA       
2334   7179   1.00000000 0.58896950 NA         NA         NA       
2334   23152  0.07455270 0.00000000 0.03094490 0.48433660 0.0040796
2334   4036   0.58004910 0.12073610 0.13143910 0.00285700 0.0491013
2334   8450   1.00000000 0.58896950 NA         NA         NA       
2334   2312   0.33180230 0.00140960 0.08759360 0.04737600 0.0262324
2334   338    0.61754470 0.16034440 0.05581520 0.20691750 0.0108555
2334   196528 0.90728360 0.50000000 NA         NA         NA       
2334   442444 0.54671970 0.08943990 0.04974180 0.26076930 0.0089137
2334   27445  0.66003980 0.20928880 0.05921920 0.18050930 0.0119886
2334   5295   0.44370140 0.02329160 0.03974950 0.36893760 0.0059966
2334   8085   0.90728360 0.50000000 NA         NA         NA       
2334   80005  1.00000000 0.58896950 NA         NA         NA       
2334   6938   0.66003980 0.20928880 -0.0244707 0.58027660 0.0031587
2334   57716  1.00000000 0.58896950 NA         NA         NA       
2334   8859   1.00000000 0.58896950 NA         NA         NA       
2334   5290   0.21191040 9e-0700000 0.05751760 0.19338020 0.0126707
2334   23345  0.83001990 0.41499000 NA         NA         NA       
2334   347365 1.00000000 0.58896950 NA         NA         NA       
2334   4763   0.28917400 0.00023240 0.07797360 0.07765750 0.0215925
2334   8880   0.19711520 2e-0700000 0.00409680 0.92624990 7.37e-05
2334   94025  0.22294800 2.7e-06000 0.06075100 0.16947490 0.0139757
2334   113146 0.90728360 0.50000000 NA         NA         NA       
2334   51168  0.90728360 0.50000000 NA         NA         NA       
2334   5156   1.00000000 0.58896950 NA         NA         NA       
2334   25878  0.90728360 0.50000000 NA         NA         NA       
2334   3418   0.49005960 0.04690970 0.04444490 0.31504340 0.007319
2334   4620   0.66003980 0.20928880 0.05921920 0.18050930 0.0119886
2334   667    0.90728360 0.50000000 NA         NA         NA       
2334   26137  0.46577680 0.03326880 0.11319150 0.01029590 0.0393968
2334   5903   1.00000000 0.58896950 NA         NA         NA       
2334   4626   0.70860550 0.26819860 0.06292320 0.15470360 0.0132525
2334   3339   0.83001990 0.41499000 NA         NA         NA       
2334   7273   0.12792810 0.00000000 0.06839240 0.12184240 0.0182869
2334   6101   0.90728360 0.50000000 NA         NA         NA       
