Gene1  Gene2  oddsratio  pvalue     pearson    p_pval     HC
779    93035  1.08500000 0.65640230 NA         NA         NA       
779    4780   1.30600000 0.79964100 NA         NA         NA       
779    4771   0.80875000 0.35398630 NA         NA         NA       
779    23352  0.86400000 0.42447570 NA         NA         NA       
779    11078  1.08500000 0.65640230 NA         NA         NA       
779    4622   1.18545450 0.73124520 NA         NA         NA       
779    4851   1.18545450 0.73124520 NA         NA         NA       
779    7428   0.04027270 0.00000000 0.01585510 0.68363670 0.0011867
779    1293   0.80875000 0.35398630 NA         NA         NA       
779    5339   1.30600000 0.79964100 NA         NA         NA       
779    23086  1.30600000 0.79964100 NA         NA         NA       
779    114784 1.08500000 0.65640230 NA         NA         NA       
779    140453 0.80875000 0.35398630 NA         NA         NA       
779    197131 1.30600000 0.79964100 NA         NA         NA       
779    440435 1.30600000 0.79964100 NA         NA         NA       
779    90850  1.18545450 0.73124520 NA         NA         NA       
779    4842   1.30600000 0.79964100 NA         NA         NA       
779    4703   0.64300000 0.14504820 -0.0249416 0.52145510 0.0036496
779    23019  1.00000000 0.57826130 NA         NA         NA       
779    10347  1.30600000 0.79964100 NA         NA         NA       
779    285313 1.18545450 0.73124520 NA         NA         NA       
779    64478  0.71666670 0.23391930 0.04331250 0.26542450 0.0070797
779    8452   1.18545450 0.73124520 NA         NA         NA       
779    65217  1.18545450 0.73124520 NA         NA         NA       
779    139378 1.30600000 0.79964100 NA         NA         NA       
779    4588   0.43724140 0.00882680 -0.0302461 0.43685870 0.0053524
779    27445  0.58272730 0.08485960 -0.0261998 0.50065810 0.0040247
779    8913   1.30600000 0.79964100 NA         NA         NA       
779    23001  0.92714290 0.50000000 NA         NA         NA       
779    8085   0.51040000 0.03443650 0.02911440 0.45421600 0.0035045
779    221037 1.30600000 0.79964100 NA         NA         NA       
779    545    1.18545450 0.73124520 NA         NA         NA       
779    10735  0.92714290 0.50000000 NA         NA         NA       
779    221400 1.18545450 0.73124520 NA         NA         NA       
779    8642   1.18545450 0.73124520 NA         NA         NA       
779    201158 0.35885710 0.00086470 -0.0333864 0.39074030 0.0065094
779    54014  1.00000000 0.57826130 NA         NA         NA       
779    63971  1.30600000 0.79964100 NA         NA         NA       
779    80070  1.18545450 0.73124520 NA         NA         NA       
727897 389763 3.00590690 0.99975270 NA         NA         NA       
727897 2195   1.55037360 0.95417710 NA         NA         NA       
727897 1213   3.00590690 0.99975270 NA         NA         NA       
727897 2475   0.93819330 0.44981480 NA         NA         NA       
