Gene1  Gene2  oddsratio  pvalue     pearson    p_pval     HC
7399   7062   1.07542640 0.64817270 NA         NA         NA       
7399   80005  1.52798510 0.89048970 NA         NA         NA       
7399   5728   0.12821070 0.00000000 -0.0191453 0.74845490 0.0011514
7399   1293   1.16245690 0.71917440 NA         NA         NA       
7399   9699   1.52798510 0.89048970 NA         NA         NA       
7399   1278   1.38398910 0.84225550 NA         NA         NA       
7399   84467  1.38398910 0.84225550 NA         NA         NA       
7399   23345  1.16245690 0.71917440 NA         NA         NA       
7399   84033  0.93400190 0.50000000 NA         NA         NA       
7399   7157   0.14202430 0.00000000 0.02660920 0.65578910 0.0021107
7399   26047  1.16245690 0.71917440 NA         NA         NA       
7399   10735  1.26399250 0.78461810 NA         NA         NA       
7399   55567  1.38398910 0.84225550 NA         NA         NA       
7399   10512  1.38398910 0.84225550 NA         NA         NA       
7399   94025  0.31239150 7.13e-0500 0.03167210 0.59570800 0.0028675
7399   1832   1.26399250 0.78461810 NA         NA         NA       
7399   113146 0.82400500 0.36015920 NA         NA         NA       
7399   80205  1.52798510 0.89048970 NA         NA         NA       
7399   140453 0.66400950 0.15379080 -0.0686862 0.24943330 0.0275504
7399   5156   1.38398910 0.84225550 NA         NA         NA       
7399   6335   1.38398910 0.84225550 NA         NA         NA       
7399   1767   1.07542640 0.64817270 NA         NA         NA       
7399   221935 1.26399250 0.78461810 NA         NA         NA       
7399   388697 1.38398910 0.84225550 NA         NA         NA       
7399   1956   0.15807790 0.00000000 0.03868100 0.51693460 0.0043703
7399   6708   0.60401120 0.09185900 0.09782290 0.10052940 0.0224671
7399   4763   0.49022130 0.02011350 0.12808670 0.03123270 0.0375895
7399   8216   1.52798510 0.89048970 NA         NA         NA       
7399   146754 1.16245690 0.71917440 NA         NA         NA       
7399   2196   1.52798510 0.89048970 NA         NA         NA       
7399   5243   1.52798510 0.89048970 NA         NA         NA       
7399   126206 1.26399250 0.78461810 NA         NA         NA       
7399   7273   0.16712210 0.00000000 0.04499430 0.45087690 0.0058583
7399   200162 1.52798510 0.89048970 NA         NA         NA       
7399   546    0.93400190 0.50000000 NA         NA         NA       
7399   2559   1.38398910 0.84225550 NA         NA         NA       
7399   5314   1.00000000 0.57422430 NA         NA         NA       
7399   8857   1.52798510 0.89048970 NA         NA         NA       
7399   1769   1.26399250 0.78461810 NA         NA         NA       
7399   3417   1.07542640 0.64817270 NA         NA         NA       
7399   10060  1.38398910 0.84225550 NA         NA         NA       
7399   5649   1.16245690 0.71917440 NA         NA         NA       
7399   133558 1.38398910 0.84225550 NA         NA         NA       
83872  6263   1.12611410 0.69703330 NA         NA         NA       
83872  58508  1.77961430 0.95509410 NA         NA         NA       
83872  4036   1.28585860 0.81164270 NA         NA         NA       
83872  5925   0.77667300 0.26307040 -0.0309822 0.60374780 0.0028266
83872  1016   1.77961430 0.95509410 NA         NA         NA       
83872  2312   0.58504400 0.05123420 -0.0036742 0.95093160 3.56e-05
83872  338    1.38284630 0.85916920 NA         NA         NA       
83872  84059  1.38284630 0.85916920 NA         NA         NA       
83872  27445  0.74272730 0.21641090 0.06575260 0.27027570 0.0095169
83872  3792   1.28585860 0.81164270 NA         NA         NA       
83872  5295   0.56451230 0.03864520 -0.0512027 0.39083000 0.0082034
83872  388698 1.96477270 0.97255860 NA         NA         NA       
