Gene1  Gene2  oddsratio  pvalue     pearson    p_pval     HC
5803   1293   0.78052230 0.34298080 NA         NA         NA       
5803   259232 1.10242290 0.67002530 NA         NA         NA       
5803   23345  0.72687220 0.27576120 0.13176050 0.00442670 0.0459599
5803   6476   1.10242290 0.67002530 NA         NA         NA       
5803   25836  1.10242290 0.67002530 NA         NA         NA       
5803   54768  0.60168870 0.12867270 0.04212080 0.36480600 0.0062687
5803   3908   0.91464760 0.50000000 NA         NA         NA       
5803   1778   0.91464760 0.50000000 NA         NA         NA       
5803   26047  0.91464760 0.50000000 NA         NA         NA       
5803   7038   0.78052230 0.34298080 NA         NA         NA       
5803   93035  1.00000000 0.58510620 NA         NA         NA       
5803   51755  0.72687220 0.27576120 -0.0284189 0.54100370 0.0042134
5803   94025  0.53909690 0.07138940 -0.0329992 0.47778590 0.0056685
5803   7157   0.00503460 0.00000000 0.07095500 0.12654440 0.0254355
5803   84059  1.10242290 0.67002530 NA         NA         NA       
5803   79026  0.84242630 0.41835000 NA         NA         NA       
5803   140453 0.53909690 0.07138940 -0.0329992 0.47778590 0.0056685
5803   2804   1.00000000 0.58510620 NA         NA         NA       
5803   5506   1.10242290 0.67002530 NA         NA         NA       
5803   1767   0.72687220 0.27576120 0.05167080 0.26615290 0.0089495
5803   80122  1.10242290 0.67002530 NA         NA         NA       
5803   284217 1.00000000 0.58510620 NA         NA         NA       
5803   667    0.67992840 0.21763310 0.12588210 0.00656740 0.0430567
5803   6708   1.10242290 0.67002530 NA         NA         NA       
5803   57674  0.91464760 0.50000000 NA         NA         NA       
5803   4763   0.44520930 0.01862080 0.02764690 0.55205500 0.0029059
5803   64478  1.10242290 0.67002530 NA         NA         NA       
5803   4622   0.84242630 0.41835000 NA         NA         NA       
5803   675    0.91464760 0.50000000 NA         NA         NA       
5803   55567  0.72687220 0.27576120 -0.0284189 0.54100370 0.0042134
5803   8857   1.00000000 0.58510620 NA         NA         NA       
5803   53353  0.78052230 0.34298080 NA         NA         NA       
5803   7273   0.11660240 0.00000000 -0.0334617 0.47163360 0.0051014
5803   108    1.00000000 0.58510620 NA         NA         NA       
5803   83872  0.46561960 0.02655430 -0.0355076 0.44495020 0.0065543
5803   5314   0.91464760 0.50000000 NA         NA         NA       
5803   1769   0.91464760 0.50000000 NA         NA         NA       
5803   388698 0.91464760 0.50000000 NA         NA         NA       
10075  6262   0.51227190 0.05202860 -0.0338522 0.46647430 0.0059627
10075  23224  0.78052230 0.34298080 NA         NA         NA       
10075  114788 0.37814660 0.00403130 0.02008430 0.66576190 0.0015871
10075  7399   0.37814660 0.00403130 0.02008430 0.66576190 0.0015871
10075  6261   1.00000000 0.58510620 NA         NA         NA       
10075  4619   0.72687220 0.27576120 -0.0284189 0.54100370 0.0042134
10075  4036   0.78052230 0.34298080 NA         NA         NA       
10075  10178  0.72687220 0.27576120 0.05167080 0.26615290 0.0089495
10075  129684 1.00000000 0.58510620 NA         NA         NA       
10075  57451  0.91464760 0.50000000 NA         NA         NA       
10075  6710   0.84242630 0.41835000 NA         NA         NA       
10075  58508  0.91464760 0.50000000 NA         NA         NA       
10075  5925   0.72687220 0.27576120 -0.0284189 0.54100370 0.0042134
10075  5649   1.10242290 0.67002530 NA         NA         NA       
10075  2312   0.67992840 0.21763310 -0.0293836 0.52735080 0.0045023
10075  338    0.84242630 0.41835000 NA         NA         NA       
10075  8701   1.10242290 0.67002530 NA         NA         NA       
10075  120114 0.53909690 0.07138940 -0.0329992 0.47778590 0.0056685
10075  1387   1.00000000 0.58510620 NA         NA         NA       
10075  3909   1.00000000 0.58510620 NA         NA         NA       
10075  4035   0.91464760 0.50000000 NA         NA         NA       
10075  324    1.10242290 0.67002530 NA         NA         NA       
10075  55576  1.00000000 0.58510620 NA         NA         NA       
10075  23499  0.84242630 0.41835000 NA         NA         NA       
10075  1293   0.78052230 0.34298080 NA         NA         NA       
10075  259232 1.10242290 0.67002530 NA         NA         NA       
10075  23345  0.72687220 0.27576120 -0.0284189 0.54100370 0.0042134
10075  6476   1.10242290 0.67002530 NA         NA         NA       
10075  25836  1.10242290 0.67002530 NA         NA         NA       
10075  54768  0.60168870 0.12867270 -0.0312357 0.50163920 0.0050833
10075  3908   0.91464760 0.50000000 NA         NA         NA       
