Gene1  Gene2  oddsratio  pvalue     pearson    p_pval     HC
7399   546    0.36662750 0.00091720 0.03493260 0.58633760 0.0031543
7399   93035  1.38735180 0.84316780 NA         NA         NA       
7399   80309  1.38735180 0.84316780 NA         NA         NA       
7399   140453 1.16387960 0.71997550 NA         NA         NA       
7399   23345  1.38735180 0.84316780 NA         NA         NA       
7399   1769   1.16387960 0.71997550 NA         NA         NA       
7399   4763   1.53260870 0.89132020 NA         NA         NA       
23499  546    0.28952560 0.00011660 -0.0957154 0.13518780 0.0542775
23499  93035  1.09559110 0.66492120 NA         NA         NA       
23499  80309  1.09559110 0.66492120 NA         NA         NA       
23499  140453 0.91911520 0.50000000 NA         NA         NA       
23499  23345  1.09559110 0.66492120 NA         NA         NA       
23499  1769   0.91911520 0.50000000 NA         NA         NA       
23499  4763   1.21030040 0.74312530 NA         NA         NA       
546    93035  3.78409090 0.99998710 NA         NA         NA       
546    80309  3.78409090 0.99998710 NA         NA         NA       
546    140453 3.17455620 0.99992840 NA         NA         NA       
546    23345  3.78409090 0.99998710 NA         NA         NA       
546    1769   3.17455620 0.99992840 NA         NA         NA       
546    4763   4.18028850 0.99999510 NA         NA         NA       
93035  80309  1.00000000 0.58604590 NA         NA         NA       
93035  140453 0.83892180 0.41736280 NA         NA         NA       
93035  23345  1.00000000 0.58604590 NA         NA         NA       
93035  1769   0.83892180 0.41736280 NA         NA         NA       
93035  4763   1.10470090 0.67172560 NA         NA         NA       
80309  140453 0.83892180 0.41736280 NA         NA         NA       
80309  23345  1.00000000 0.58604590 NA         NA         NA       
80309  1769   0.83892180 0.41736280 NA         NA         NA       
80309  4763   1.10470090 0.67172560 NA         NA         NA       
140453 23345  1.19200630 0.73454620 NA         NA         NA       
140453 1769   1.00000000 0.57962970 NA         NA         NA       
140453 4763   1.31681030 0.80328230 NA         NA         NA       
23345  1769   0.83892180 0.41736280 NA         NA         NA       
23345  4763   1.10470090 0.67172560 NA         NA         NA       
1769   4763   1.31681030 0.80328230 NA         NA         NA       
